id|num_llamad_ent|num_llamad_sal|mb_datos|seg_llamad_ent|seg_llamad_sal
10352|231|77|23539|2832|2991
10353|30|54|20517|8634|6105
10354|33|24|23600|15512|5431
10355|176|2|3654|4137|10033
10356|203|8|9877|9946|11816
10357|50|80|20928|3082|8591
10358|156|55|14744|16782|18947
10359|142|8|1892|15174|14880
10360|45|35|2405|9493|6292
10361|104|3|5574|8557|12364
10362|136|5|4332|4403|19250
10363|245|35|21111|19127|4749
10364|174|85|18486|14499|13662
10365|246|45|13548|18671|14589
10366|22|1|22983|1134|4370
10367|56|24|11314|6230|2961
10368|82|83|13363|12368|6270
10369|12|1|12672|345|5936
10370|144|97|9406|16631|10350
10371|244|64|24250|11273|8564
10372|145|20|17002|10719|16501
10373|122|69|7557|10421|11845
10374|190|76|12511|19268|6238
10375|183|90|13079|4089|16815
10376|9|32|23023|16654|3499
10378|186|84|5907|9810|16730
10379|29|45|12140|14700|3750
10380|104|39|6649|3888|19747
10381|237|25|8114|13916|13680
10383|214|52|57|4449|5238
10384|212|94|10024|5432|4539
10385|11|65|13178|19854|16459
10386|164|71|8596|1547|814
10387|78|3|5658|12941|8815
10388|161|9|1602|4319|14129
10389|137|69|1558|11773|6466
10390|218|31|19914|10476|13137
10391|242|70|19112|8866|5389
10392|176|25|17062|10111|11849
10393|234|89|8095|1745|13657
10394|148|99|3547|6628|19954
10395|84|7|9301|16217|12697
10396|190|13|10560|13734|13160
10397|95|11|18293|19877|19168
10398|73|66|20029|1922|16818
10399|196|97|1727|3306|524
10400|7|57|14541|17048|5261
10401|190|79|10945|3837|1980
10402|18|48|1679|18425|13140
10403|197|24|739|8690|2817
10404|138|2|24623|1679|4975
10405|34|53|7160|5271|11867
10406|133|68|628|19159|17860
10407|187|15|1874|174|14512
10408|224|28|6212|16884|11746
10409|78|96|6660|8679|1879
10410|174|57|8598|2824|12795
10411|175|94|12388|14992|2339
10412|207|26|7569|8367|12432
10413|136|66|6998|1196|12886
10414|114|91|20563|16133|1804
10415|140|22|4893|4616|9604
10416|106|25|17897|14081|14051
10417|157|92|9636|19841|68
10418|127|69|19977|16141|1031
10419|28|6|10280|16240|8637
10420|137|83|377|16388|17185
10421|219|51|20832|15295|6798
10422|118|63|11088|4352|11916
10423|100|40|2938|11163|10741
10424|129|2|18514|7171|18989
10425|166|94|21233|11180|1769
10426|205|86|7082|14260|3224
10427|224|65|19908|16695|6150
10428|247|75|3475|17917|18827
10429|96|93|17975|6970|6582
10430|166|90|5627|12726|10062
10431|204|75|24504|18028|14081
10432|68|96|6203|10084|16794
10433|102|94|18240|17855|1740
10436|248|54|6801|8185|8217
10438|164|14|19542|7454|14217
10439|218|75|22482|3820|543
10440|101|42|2846|18139|497
10441|237|17|1456|3924|11320
10442|81|34|15901|7678|14127
10443|9|3|22199|3856|18727
10444|114|31|3689|15159|9723
10445|102|66|5059|6599|12083
10446|105|42|16673|11860|718
10447|20|80|24080|12963|2373
10448|162|37|5645|8660|14292
10449|161|8|14085|15522|7831
10450|19|71|18137|16124|8099
10451|246|59|9622|6843|16387
10452|31|22|12101|11527|9599
10453|31|24|2805|6691|10054
10454|86|41|3587|1493|10671
10455|21|7|3873|2674|2355
10456|11|22|13654|11816|8092
10457|181|0|13870|18010|0
10458|157|61|10027|10559|9011
10459|129|24|11887|19174|8874
10460|222|85|21738|9829|17691
10461|162|16|21300|8652|7337
10462|140|55|24462|13393|16088
10463|102|15|15314|14354|3609
10464|119|8|13071|15038|15881
10465|5|81|12696|12310|5085
10467|227|37|10044|8513|4847
10468|60|62|2813|15135|19080
10469|51|0|8605|11728|0
10470|128|91|4573|1197|3782
10471|150|56|14887|16412|11032
10472|65|12|5668|1152|11487
10473|121|54|15236|15649|6253
10474|211|66|22223|7718|19171
10475|218|28|19162|15223|10432
10476|217|77|17602|28|1175
10477|182|92|18971|19985|17418
10478|67|35|5874|12729|8080
10480|240|86|10301|16946|8837
10481|119|41|20645|13734|10133
10482|179|91|7935|3985|14511
10483|31|94|13953|1592|4933
10485|94|16|8152|359|10776
10486|114|9|18887|11123|1405
10487|85|29|24412|6858|718
10489|3|26|10970|6252|10245
10490|150|2|5644|10615|15099
10491|174|42|12871|15027|15602
10492|75|47|24546|7926|2961
10494|217|76|10709|18185|6181
10495|87|27|21427|5633|6811
10496|170|21|15795|115|432
10497|45|81|16968|34|324
10498|223|71|5551|37|6291
10499|0|98|24506|0|3673
10500|217|28|43|17448|18127
10501|68|71|23726|11672|3042
10502|172|42|24038|12750|13058
10504|145|63|24722|12447|3430
10505|11|65|13017|4739|14242
10506|200|20|18528|6671|14648
10507|46|32|8256|9945|18017
10508|111|19|5474|14596|644
10509|96|49|1089|3684|6036
10510|190|72|5149|2930|18418
10511|192|68|13147|3510|13685
10513|248|60|19240|9400|16876
10514|236|16|7538|16527|14925
10515|11|61|8123|9483|11078
10516|62|6|3419|1810|10362
10518|55|22|5420|10062|1184
10519|62|40|21276|9243|3462
10520|225|31|12039|1830|12777
10521|198|47|24655|412|13890
10522|120|62|7239|16040|18802
10523|69|19|20206|5684|5994
10524|31|12|18097|6364|5429
10525|244|60|23114|9005|4640
10526|3|86|6226|8103|16556
10527|97|46|12276|8634|13808
10528|53|67|5867|18230|4683
10529|144|24|9520|12503|10415
10530|25|64|18274|17972|16433
10531|220|19|20333|13621|18193
10532|113|16|18932|9358|4888
10533|133|29|9388|14078|10580
10534|92|2|21119|11797|614
10536|219|89|9124|7187|7557
10537|165|46|15529|1217|4808
10538|249|11|19211|13194|19267
10539|229|87|20955|18909|18540
10540|54|95|877|18681|14067
10541|21|79|11586|8101|14857
10542|50|15|15388|966|2046
10543|190|55|8412|6396|10491
10544|139|99|9565|5731|8245
10545|6|62|15069|973|3263
10546|134|0|21588|8104|0
10547|122|26|24790|7278|18581
10548|245|28|14541|15150|17726
10549|187|78|23062|18314|5388
10550|210|40|4051|14067|7554
10551|216|36|20258|13493|18473
10552|208|21|14239|18628|17212
10553|40|49|11467|14325|5136
10554|218|13|11373|13821|19652
10555|174|30|7428|6124|10104
10556|55|39|2619|6544|10174
10557|21|89|19277|16511|8094
10559|54|50|4168|14042|10982
10560|201|12|8538|19606|9700
10561|72|55|13554|17623|15965
10562|70|54|14716|8975|17817
10563|124|1|23387|1369|15949
10564|3|99|20776|5914|1184
10565|43|37|24947|12021|2466
10566|112|97|16767|16916|18091
10567|217|61|10999|7098|10334
10568|211|20|23232|8192|9507
10569|120|68|3695|18532|1472
10570|245|44|831|10246|13911
10571|165|98|6753|1449|18647
10572|165|97|3430|14548|1466
10573|70|41|10045|17375|11499
10574|205|36|24158|15467|9831
10575|104|32|5002|801|11564
10576|224|30|24649|10470|14767
10577|109|94|14363|3892|8512
10578|245|56|14230|11521|8648
10579|237|51|11927|14601|16944
10580|189|56|1373|16094|8529
10581|59|84|1761|16424|5681
10582|14|71|6164|15775|12922
10583|76|32|20443|6933|11873
10584|198|89|992|1999|13752
10585|96|98|471|11060|6816
10586|89|86|22590|3810|11338
10587|51|100|22478|8603|17185
10588|192|6|14808|7205|12907
10589|94|98|1235|12977|4110
10590|94|37|11732|4865|14161
10591|172|66|5899|17804|667
10592|219|97|14997|5390|8684
10593|228|17|10625|4494|16529
10594|151|7|2812|5071|6951
10595|31|54|20453|1481|11011
10596|1|93|12115|6335|16715
10597|122|91|12055|9002|17799
10598|238|48|10605|3053|3676
10599|78|69|6260|11594|14422
10600|198|57|23324|2593|2566
10601|159|73|14884|3522|5976
10602|44|11|6590|19907|6873
10603|142|49|15592|14468|1622
10604|11|69|17707|19570|11813
10605|130|9|6883|13668|3904
10606|233|81|6221|18306|5419
10607|107|51|8170|10196|10333
10608|180|3|161|8454|1788
10609|84|51|10281|8819|825
10610|59|80|1621|15|10284
10611|152|30|7462|30|3632
10612|29|52|20948|3649|12591
10613|104|0|7958|14837|0
10614|126|96|20989|5748|12137
10615|49|14|8199|10896|4316
10616|191|94|17390|6357|18044
10617|215|36|9348|1927|2539
10618|100|52|9809|13378|5745
10619|156|30|23553|13479|2995
10620|142|84|2075|13150|9079
10621|169|100|10963|4675|16302
10622|4|31|13712|15888|7325
10623|211|85|22442|6563|4168
10624|249|36|21647|11705|1740
10625|92|59|24415|14728|17263
10626|223|27|1932|17950|9357
10629|51|2|17184|10569|5730
10630|1|89|21438|5403|17237
10632|244|64|20687|396|18785
10633|29|28|4034|13687|11834
10634|54|32|15829|399|6455
10635|232|62|5843|13449|11353
10636|68|30|2145|18937|11098
10637|67|7|14517|9524|689
10638|194|33|7673|7565|184
10639|207|41|2792|2168|8902
10640|15|57|9605|4169|4163
10641|218|70|24881|4194|12611
10642|221|22|1709|12427|4001
10643|140|42|22637|17861|19516
10644|167|46|17775|19348|3761
10645|30|98|12233|1192|7479
10646|26|45|19491|16426|10274
10647|94|41|20381|17245|5929
10648|208|3|22609|2765|17057
10649|29|85|12471|2641|19779
10650|93|43|5682|14242|18651
10651|83|43|18580|11707|9538
10652|65|64|13321|15692|17552
10653|33|25|7114|6270|3394
10654|145|3|14308|7211|16360
10655|23|50|16387|7258|1459
10656|69|0|2528|15220|0
10657|108|31|4232|2535|17050
10658|83|76|8613|9124|4609
10659|17|66|12826|14540|3563
10660|100|5|6027|15655|2540
10662|217|28|12710|6079|10020
10663|175|7|18805|1288|1515
10664|24|81|2638|8809|17403
10665|248|90|3710|11063|2163
10666|141|100|8437|12992|19947
10667|157|79|63|11197|10149
10668|34|15|10994|6149|7757
10669|19|10|4499|2455|12586
10670|3|47|12026|4235|18412
10671|220|84|19531|18268|2332
10672|188|29|13575|2056|13566
10673|149|45|3317|8197|9595
10674|8|31|9485|3727|301
10676|144|68|3668|4082|1766
10677|80|87|11177|9667|15175
10678|34|16|12568|16745|9444
10679|168|92|233|11325|19843
10680|211|77|19663|1834|17195
10681|247|88|12534|6317|5401
10682|168|48|2150|16952|13981
10683|17|35|2900|12946|16326
10684|217|94|20355|1560|8757
10685|34|84|8088|11577|6428
10686|50|45|21509|13820|4441
10687|112|66|10664|1938|7842
10688|116|89|15775|15696|17582
10689|125|29|1317|13173|14167
10690|184|70|20498|11627|17956
10691|27|36|16756|12776|18614
10692|136|30|1964|2748|18614
10693|225|67|11893|14318|41
10694|52|15|18316|17633|6220
10695|64|7|11954|18738|2094
10696|188|43|15151|8652|18506
10697|12|13|5791|16743|16533
10698|212|75|1407|6535|16558
10699|57|68|17621|3605|495
10700|56|35|7633|9965|12550
10701|218|65|14473|7846|5185
10702|243|81|11456|15387|19163
10703|87|32|51|1948|11721
10704|50|0|6330|10607|0
10705|166|59|14692|808|11643
10706|122|100|6586|4173|10117
10707|112|48|3004|4846|4669
10708|239|40|79|18644|13799
10709|220|93|9567|640|11446
10710|77|5|5505|14191|8995
10711|82|39|4991|17797|2536
10712|144|35|11642|19685|17894
10713|151|91|9639|5956|14730
10714|13|2|11627|17066|13457
10715|238|42|22426|4760|5188
10716|19|33|678|19278|3815
10718|145|47|6152|4385|1131
10719|245|81|8137|7796|11279
10720|34|80|13386|1047|3509
10721|213|28|23572|17573|411
10722|111|12|7818|14330|5411
10723|91|92|11249|9358|18398
10724|112|24|8136|5808|19011
10725|79|40|509|13142|1968
10727|198|35|24975|8835|11663
10728|165|82|10230|17005|10310
10729|238|54|18860|7207|14556
10730|10|83|5524|9452|10380
10731|77|67|17167|12062|11487
10732|156|38|3846|6571|599
10733|217|32|9840|7693|17422
10734|73|25|12288|17436|6401
10736|245|61|7668|424|510
10737|201|21|9402|1870|395
10738|80|88|16952|18808|5469
10739|52|18|7773|3436|4870
10740|230|77|24068|4957|19889
10741|45|4|22022|10369|10341
10742|67|31|20533|4368|12448
10743|105|28|12395|2147|2576
10744|84|29|13137|15479|17808
10745|117|100|23210|15479|5746
10746|243|88|22343|459|5547
10747|135|30|23604|7353|6790
10748|157|19|2101|8525|13683
10749|230|88|13688|18598|18293
10750|50|65|7419|3521|15936
10751|222|46|17989|17614|2320
10752|0|40|3283|0|2001
10753|112|8|6864|10005|8837
10754|149|5|13700|9557|7816
10755|133|61|11090|15121|12552
10756|90|44|8459|14384|4540
10757|90|68|2056|18641|2830
10758|160|10|24556|18633|12680
10759|243|70|13269|1497|12323
10760|100|98|22958|12279|1330
10761|211|93|19208|13163|5010
10762|150|56|5387|5010|13233
10763|26|79|13522|2064|19998
10764|84|36|7009|5679|1987
10765|102|0|24526|17837|0
10766|17|24|21342|17580|9776
10767|97|11|19814|17234|5128
10768|30|83|376|12120|7337
10769|247|63|22746|9433|2984
10770|161|13|2269|15132|12904
10771|89|40|2555|16924|6424
10772|205|36|13954|11640|9712
10773|141|99|7775|4575|15769
10774|5|36|6236|2303|18252
10775|39|67|1446|3258|9295
10776|185|4|6590|8571|16101
10777|95|93|9747|4243|10853
10778|84|66|7329|6091|19401
10779|31|76|22709|5993|5374
10780|78|78|22118|8757|464
10781|10|47|23348|6277|13443
10782|228|64|17282|18305|4620
10783|204|95|5588|13573|6305
10784|203|6|17815|11270|17250
10785|247|90|7772|5746|9963
10786|102|32|18343|170|1863
10787|167|45|14573|8815|12619
10788|242|87|2499|12736|12561
10789|242|6|10243|9731|15034
10790|127|50|24885|2907|16174
10791|215|23|15039|2602|7841
10792|130|3|9318|15362|1504
10793|135|37|2339|6337|13649
10794|139|23|10482|5253|3887
10795|71|1|9123|1249|17380
10796|149|24|527|7112|14278
10797|153|86|19851|9590|2775
10798|196|93|17487|4553|8127
10799|42|91|5649|4571|4263
10800|201|95|22877|3346|17400
10801|137|43|4860|18395|11960
10802|63|64|18495|2188|8233
10803|33|44|7969|15439|6372
10804|179|96|1978|2994|17376
10805|4|19|10738|12402|851
10806|192|50|9098|14077|15477
10807|110|67|9173|3221|14478
10808|197|71|3666|15846|17278
10809|220|82|10378|13655|7760
10810|137|65|8422|8094|7540
10811|2|36|2871|9428|15124
10812|147|35|16396|10827|8851
10813|37|55|2384|17029|11175
10814|238|78|5044|8992|807
10815|130|46|7814|774|4320
10816|227|16|21505|15883|19060
10817|192|53|12280|13388|14313
10818|172|79|10327|9760|19022
10819|54|62|24501|8793|8085
10820|151|34|18039|13821|5476
10821|11|16|21349|19584|2452
10822|79|87|4394|9527|19156
10823|76|76|24400|17492|15924
10824|121|99|6088|268|3046
10825|99|78|1708|5708|11633
10826|25|80|14532|16019|5238
10827|16|5|20215|2162|17491
10828|233|49|11503|7330|9428
10829|194|54|17910|15385|9572
10830|165|79|15795|2196|961
10831|212|19|18461|4261|19392
10832|41|3|2008|10188|6548
10833|30|10|17716|14278|19741
10834|212|66|22154|15635|6870
10835|9|85|10870|7938|2502
10836|121|74|20903|18773|2234
10837|42|9|22862|18301|4371
10838|205|14|20180|14844|1265
10839|162|50|23626|15891|9901
10840|81|81|582|19038|832
10841|178|1|14278|8682|7991
10842|94|69|10966|2168|8841
10843|30|10|20564|8035|9738
10844|227|53|828|9744|16875
10845|132|59|14224|14057|17827
10846|238|89|24458|6308|4912
10847|155|45|5572|11268|3622
10848|196|43|8363|15031|7280
10849|177|25|3827|2535|17051
10850|36|25|3134|18802|15143
10851|216|87|21720|14922|5553
10852|72|74|2528|10852|14847
10853|76|83|24775|17808|17184
10854|176|58|6656|16147|16318
10855|67|68|5495|17211|6288
10856|69|48|1385|10922|4401
10857|159|87|14509|12799|19632
10858|250|30|2041|8162|4229
10859|34|33|3527|11199|1166
10860|58|52|24300|3979|423
10861|28|55|21974|15639|11856
10862|25|9|3898|8440|14482
10863|181|16|11097|3296|16553
10864|64|47|22767|10979|4250
10865|92|93|16591|10169|3784
10866|238|4|1803|19543|4786
10867|79|20|10079|18175|9547
10868|84|57|10942|1126|12568
10869|98|45|9380|9733|9927
10870|206|1|16911|9245|4475
10871|61|100|7560|1193|3825
10872|132|74|20016|11948|15185
10873|165|18|13430|13512|11023
10874|153|74|5176|3728|12792
10875|222|70|12662|14860|3050
10876|129|41|19509|14899|14397
10877|178|11|2235|10461|145
10878|182|73|6263|18142|8376
10879|52|26|7127|2695|15776
10880|141|2|4507|3233|4018
10881|203|84|106|10431|2584
10882|199|92|16378|15011|7169
10883|158|89|20308|18665|7006
10884|55|92|23038|13468|10915
10885|234|80|13019|10307|5248
10886|169|61|7690|6718|15693
10888|180|69|4688|607|15808
10889|63|68|509|9265|9798
10890|236|75|16968|1285|13990
10891|37|45|18824|9994|19524
10892|130|37|22223|5717|6777
10893|62|100|10570|763|293
10894|19|69|6820|17190|3474
10895|216|60|3137|11398|9729
10896|108|39|3844|14015|14828
10897|66|48|12500|2762|2007
10898|21|68|11268|14278|8591
10899|122|99|3897|7034|18633
10900|144|89|19221|3431|15889
10901|250|30|47|18826|5518
10902|246|59|3897|2120|4628
10903|111|80|9045|15640|13181
10904|169|70|19230|9697|8916
10905|207|14|11697|19901|17629
10906|170|67|9394|4186|502
10907|87|93|10577|9364|6228
10908|155|37|12535|19793|3094
10909|78|39|1337|1893|10467
10910|139|7|17078|9550|3851
10911|113|97|16972|15851|17895
10912|122|48|3714|8596|11691
10913|23|54|701|12297|7907
10914|238|76|16813|3996|12842
10915|53|53|20235|4597|5076
10916|50|64|11118|9159|2355
10917|203|69|22946|14074|9549
10918|239|22|12318|3849|19068
10919|185|52|13472|15964|18181
10920|175|37|24861|5873|14837
10921|109|94|17254|15744|5916
10923|137|96|22290|5634|18097
10924|7|91|291|16645|6550
10925|197|9|510|18640|18994
10926|203|66|18585|7651|3722
10927|30|55|8782|2767|9325
10928|159|15|1845|12233|6350
10929|168|15|4467|19023|3537
10930|122|5|11662|10003|8652
10931|193|13|17210|13004|120
10932|56|55|3802|16404|13710
10933|87|15|18539|7219|17156
10935|200|20|3914|3413|19715
10936|6|92|12239|8627|18230
10937|210|91|3743|14323|11893
10938|45|50|19890|11220|8204
10939|139|9|16764|17397|9569
10940|74|15|23574|4893|3189
10941|66|74|8037|6336|7698
10942|114|17|511|7662|18327
10943|64|50|10993|19458|14959
10944|41|99|3795|10000|8295
10945|243|47|13645|14189|16200
10946|234|30|24431|12218|244
10947|76|92|3215|10133|7399
10948|97|70|13704|270|17307
10950|217|48|1582|18474|8359
10951|145|47|7553|3470|2107
10952|137|39|1433|5115|19649
10953|102|19|13865|501|4552
10954|206|77|20068|12734|8549
10955|210|3|23978|6742|13510
10956|184|77|18798|8618|4813
10957|239|21|24195|18122|1849
10958|84|14|1019|18995|12763
10959|166|33|15470|9429|15540
10960|40|89|10318|13516|2958
10961|21|80|23129|19687|6350
10962|103|74|23115|10433|17420
10963|229|70|19679|16041|16160
10964|49|95|24453|7271|11063
10965|217|43|10690|9348|18515
10966|110|91|8184|3012|18535
10967|241|27|1758|18429|3210
10968|35|6|5111|16483|15309
10969|127|30|17041|8871|5509
10970|64|36|23742|9465|14118
10971|245|67|22272|8556|18932
10972|57|55|18341|4418|12952
10973|154|2|11087|7423|1242
10974|199|72|8103|5265|5920
10975|153|24|16695|19382|4738
10976|189|27|188|15163|3924
10977|145|77|22064|1963|13308
10978|231|7|13642|12551|2145
10979|23|68|22937|18663|18164
10980|54|31|19078|16860|9115
10981|193|90|4245|4551|19921
10982|146|87|1643|456|7837
10983|175|56|972|8472|11684
10984|9|16|20117|4741|6287
10985|186|54|8252|378|9663
10986|51|19|19724|11500|13724
10987|186|43|9594|7549|17919
10988|33|95|17123|11866|1028
10989|138|57|12611|1233|3455
10990|197|5|496|3240|6344
10991|182|24|6257|16916|18310
10992|80|8|22113|2957|10388
10993|110|61|4137|2514|6784
10994|174|95|18080|3579|6616
10995|152|49|1367|18025|9547
10996|113|55|7735|17212|10626
10997|117|48|21853|15841|195
10998|87|92|21801|1169|8213
10999|138|99|14478|8932|19142
11000|67|37|7251|16208|11545
11001|119|36|19784|11985|19835
11002|171|77|5471|391|7611
11003|65|3|9607|6193|12304
11004|170|21|15959|8290|8746
11005|237|88|14079|11247|1768
11006|157|97|6669|10707|1973
11007|60|53|2319|12829|1172
11009|171|73|13058|9155|7844
11010|62|35|8731|15750|3152
11011|74|65|6824|5299|10520
11012|125|61|18460|5264|13758
11013|207|31|19707|6999|2503
11014|4|60|7635|1232|10804
11015|243|7|4305|3539|16304
11016|103|85|7451|2281|5908
11017|61|36|2287|10833|2440
11018|229|75|3441|6537|14953
11019|79|42|24514|8503|4883
11020|2|2|16494|11650|13682
11021|49|1|23373|12131|4109
11022|179|19|9344|14109|8347
11023|18|33|400|4911|15830
11025|169|77|14022|18080|4622
11026|198|46|7032|1531|2561
